Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,EMA_200_Durumu,RSI,StochRSI,TSI,BB_Bant_Durum
2026-07-24 21:56,AZTEK,4.34,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4.62 (%6.5 üstte),3.51-4.01 (%7.6 altta),-,-16.83,44.27,8.08,-0.06,
2026-07-24 21:56,BAGFS,24.56,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.37 (%3.3 üstte),17.60-21.64 (%11.9 altta),35.30-42.28 (%43.7 üstte),-8.83,37.4,0.69,-0.91,
2026-07-24 21:56,BAHKM,119.2,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 115.20 (%3.4 altta) | EMA5 Direnç: 119.22 (%0.0 üstte),-,-,-,53.47,34.02,0.23,
2026-07-24 21:56,BAKAB,48.08,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚪ Karışık / Testere Piyasası,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 47.33 (%1.6 altta) | EMA5 Direnç: 51.03 (%6.1 üstte),-,51.85-57.15 (%7.8 üstte),19.13,53.13,31.31,0.77,
2026-07-24 21:56,BALAT,70.85,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 68.30 (%3.6 altta) | EMA5 Direnç: 71.05 (%0.3 üstte),-,90.15-116.30 (%27.2 üstte),43.17,44.16,74.49,-0.59,
2026-07-24 21:56,BALSU,16.08,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🔴 ZAYIFLAMA (Zaten Dipte),-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 16.07 (%0.1 altta) | EMA55 Direnç: 17.01 (%5.8 üstte),-,-,-,50.97,51.01,0.42,
2026-07-24 21:56,BANVT,156.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 162.50 (%4.1 üstte),-,347.25-395.00 (%122.5 üstte),-4.19,44.17,50.16,0.3,
2026-07-24 21:56,BARMA,38.16,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,-,⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA100 Destek: 34.67 (%9.1 altta) | EMA55 Direnç: 44.46 (%16.5 üstte),-,-,-,35.44,0.18,0.05,
2026-07-24 21:56,BASCM,13.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13.24 (%1.9 altta) | EMA5 Direnç: 14.05 (%4.1 üstte),8.86-9.68 (%28.3 altta),-,28.08,43.15,7.35,0.04,
2026-07-24 21:56,BASGZ,45.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 42.32 (%7.0 altta) | EMA5 Direnç: 46.63 (%2.5 üstte),-,-,60.82,48.39,0.55,-0.27,
2026-07-24 21:56,BAYRK,4.58,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 4.30 (%6.1 altta) | EMA5 Direnç: 4.68 (%2.2 üstte),3.67-3.97 (%13.3 altta),-,6.51,42.78,12.19,-0.55,
2026-07-24 21:56,BEGYO,3.78,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.92 (%3.8 üstte),-,-,-,33.23,0.0,-0.89,
2026-07-24 21:56,BERA,13.57,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA200 Direnç: 14.24 (%4.9 üstte),-,-,-4.71,30.67,0.0,-0.79,
2026-07-24 21:56,BESLR,13.4,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 12.11 (%9.7 altta) | EMA5 Direnç: 13.52 (%0.9 üstte),-,-,10.68,45.52,4.38,-0.68,
2026-07-24 21:56,BESTE,32.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 29.96 (%7.2 altta) | EMA5 Direnç: 33.87 (%4.9 üstte),-,-,-,54.9,,0.48,
2026-07-24 21:56,BETAE,92.0,-,-,-,-,-,-,-,-,-,-,-,,,,
2026-07-24 21:56,BEYAZ,26.96,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 26.08 (%3.2 altta) | EMA55 Direnç: 27.44 (%1.8 üstte),6.87-7.29 (%73.0 altta),-,22.35,48.17,12.49,-0.84,
2026-07-24 21:56,BFREN,127.0,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 131.52 (%3.6 üstte),-,766.50-880.00 (%503.5 üstte),-60.97,33.29,9.41,-0.93,
2026-07-24 21:56,BIENY,22.54,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 22.17 (%1.6 altta) | EMA21 Direnç: 23.86 (%5.9 üstte),-,46.10-56.05 (%104.5 üstte),-,42.34,23.23,-0.84,
2026-07-24 21:56,BIGCH,7.11,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,-,🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.91 (%2.9 altta) | EMA100 Direnç: 7.31 (%2.8 üstte),4.81-6.18 (%13.1 altta),-,-,46.17,51.04,-0.32,
2026-07-24 21:56,BIGEN,128.7,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),🔴 ZİRVEDE,-,-,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 102.05 (%20.7 altta),-,-,-,96.83,100.0,0.98,
2026-07-24 21:56,BIGTK,290.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 279.84 (%3.5 altta),-,-,46.18,54.13,71.33,0.77,
2026-07-24 21:56,BIMAS,380.25,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 377.73 (%0.7 altta),-,-,80.06,57.7,33.22,-0.27,
2026-07-24 21:56,BINBN,176.4,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 175.74 (%0.4 altta),-,-,-,51.05,30.18,-0.34,
2026-07-24 21:56,BINHO,10.05,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 9.96 (%0.9 altta) | EMA5 Direnç: 10.17 (%1.2 üstte),-,15.18-17.84 (%51.1 üstte),-,53.02,73.14,0.22,
2026-07-24 21:56,BIOEN,16.81,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 16.99 (%1.0 üstte),-,23.28-27.28 (%38.5 üstte),-1.04,43.24,15.24,-0.54,
2026-07-24 21:56,BIZIM,25.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.46 (%1.8 üstte),24.82-28.90 (fiyat bandın içinde!),35.66-39.50 (%42.6 üstte),-8.72,41.36,0.12,-0.74,
2026-07-24 21:56,BJKAS,1.92,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 1.76 (%8.2 altta) | EMA55 Direnç: 2.72 (%41.7 üstte),-,72.25-89.75 (%3663.0 üstte),-80.45,62.57,95.37,0.5,
2026-07-24 21:56,BLCYT,21.06,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 21.87 (%3.8 üstte),-,-,-3.68,37.42,2.67,-0.89,
2026-07-24 21:56,BLUME,32.06,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 24.17 (%24.6 altta) | EMA5 Direnç: 33.58 (%4.7 üstte),-,-,32.64,38.72,50.4,-0.77,
2026-07-24 21:56,BMSCH,13.24,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 11.52 (%13.0 altta) | EMA5 Direnç: 14.08 (%6.3 üstte),2.20-2.67 (%79.8 altta),-,14.9,35.41,0.74,-0.96,
2026-07-24 21:56,BMSTL,43.98,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 43.60 (%0.9 altta) | EMA5 Direnç: 44.54 (%1.3 üstte),-,-,122.41,51.28,55.54,0.51,
2026-07-24 21:56,BNTAS,6.06,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.23 (%2.8 üstte),2.56-3.04 (%49.8 altta),11.98-12.80 (%97.7 üstte),-12.33,41.84,3.65,-0.81,
2026-07-24 21:56,BOBET,18.94,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.73 (%1.1 altta) | EMA5 Direnç: 19.11 (%0.9 üstte),17.61-22.66 (fiyat bandın içinde!),32.83-36.62 (%73.4 üstte),1.11,45.33,46.22,-0.44,
2026-07-24 21:56,BORLS,5.75,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Direnç: 6.10 (%6.0 üstte),-,27.00-31.20 (%369.6 üstte),-,44.96,47.88,-0.41,
2026-07-24 21:56,BORSK,6.31,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 6.23 (%1.2 altta) | EMA100 Direnç: 6.32 (%0.2 üstte),5.33-5.69 (%9.8 altta),6.76-7.82 (%7.1 üstte),-,49.75,13.58,-0.87,
2026-07-24 21:56,BOSSA,6.85,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.67 (%2.7 altta),5.63-5.90 (%13.9 altta),-,25.04,56.11,77.67,0.18,
2026-07-24 21:56,BRISA,81.2,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 72.08 (%11.2 altta) | EMA5 Direnç: 83.45 (%2.8 üstte),71.80-77.15 (%5.0 altta),-,12.65,41.34,0.98,-0.57,
2026-07-24 21:56,BRKO,12.04,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 11.44 (%5.0 altta) | EMA5 Direnç: 12.69 (%5.4 üstte),7.15-7.65 (%36.5 altta),-,59.25,48.54,22.37,-0.08,
2026-07-24 21:56,BRKSN,7.76,🟢 Yükseliş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 6.83 (%12.0 altta) | EMA5 Direnç: 7.82 (%0.8 üstte),6.29-7.07 (%8.9 altta),-,13.59,41.78,6.16,-0.93,
2026-07-24 21:56,BRKVY,81.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 80.73 (%0.7 altta) | EMA5 Direnç: 84.42 (%3.8 üstte),-,-,-,41.37,0.0,-0.81,
2026-07-24 21:56,BRLSM,16.68,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 16.55 (%0.8 altta) | EMA21 Direnç: 17.39 (%4.3 üstte),12.26-13.10 (%21.5 altta),-,11.88,48.31,2.41,0.13,
2026-07-24 21:56,BRMEN,18.88,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 17.64 (%6.6 altta),-,-,155.25,65.18,81.89,0.94,
2026-07-24 21:56,BRSAN,570.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 560.55 (%1.7 altta),301.25-319.75 (%44.0 altta),673.50-784.00 (%18.1 üstte),46.85,52.18,50.09,0.16,
2026-07-24 21:56,BRYAT,1815.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 1625.22 (%10.5 altta) | EMA5 Direnç: 1853.22 (%2.1 üstte),1562.66-1643.10 (%9.5 altta),-,11.68,39.75,0.79,-0.9,
2026-07-24 21:56,BSOKE,34.76,🟢 Yükseliş Trendinde,🔴 SAT,🩸 SAT (Zirveden Dönüş),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 34.27 (%1.4 altta) | EMA5 Direnç: 36.07 (%3.8 üstte),14.31-16.12 (%53.6 altta),50.10-60.95 (%44.1 üstte),85.32,55.07,14.73,-0.49,
2026-07-24 21:56,BTCIM,5.28,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA100 Destek: 4.88 (%7.6 altta) | EMA55 Direnç: 5.30 (%0.3 üstte),-,-,42.14,43.28,0.81,-0.86,
2026-07-24 21:56,BUCIM,5.25,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA5 Direnç: 5.47 (%4.2 üstte),-,8.64-9.22 (%64.5 üstte),-13.51,29.94,0.0,-0.91,
2026-07-24 21:56,BULGS,39.1,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 38.30 (%2.0 altta) | EMA5 Direnç: 40.13 (%2.6 üstte),-,-,-,45.2,15.29,-0.71,
2026-07-24 21:56,BURCE,40.54,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 34.56 (%14.7 altta) | EMA5 Direnç: 41.18 (%1.6 üstte),13.57-14.41 (%64.5 altta),-,65.4,43.26,3.07,-0.95,
2026-07-24 21:56,BURVA,790.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 680.18 (%13.9 altta) | EMA5 Direnç: 878.52 (%11.2 üstte),-,-,153.83,46.44,0.0,-0.9,
2026-07-24 21:56,BVSAN,116.2,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 113.67 (%2.2 altta) | EMA5 Direnç: 119.22 (%2.6 üstte),76.60-82.34 (%29.1 altta),-,-,48.51,6.39,-0.34,
2026-07-24 21:56,BYDNR,39.0,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 38.77 (%0.6 altta),-,-,-,54.25,14.38,-0.4,
2026-07-24 21:56,CANTE,1.28,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.32 (%3.4 üstte),-,2.43-2.87 (%89.8 üstte),-41.73,31.62,0.0,-0.95,
2026-07-24 21:56,CASA,79.5,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 77.33 (%2.7 altta) | EMA21 Direnç: 86.39 (%8.7 üstte),60.00-60.95 (%23.3 altta),-,-23.65,40.68,23.73,-0.94,
2026-07-24 21:56,CATES,45.32,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 43.91 (%3.1 altta),29.46-31.40 (%30.7 altta),55.10-67.90 (%21.6 üstte),-,58.48,90.42,0.35,
2026-07-24 21:56,CCOLA,91.15,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 86.76 (%4.8 altta) | EMA100 Direnç: 111.43 (%22.3 üstte),-,773.03-888.15 (%748.1 üstte),-41.49,68.44,68.11,0.75,
2026-07-24 21:56,CELHA,23.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 21.76 (%7.8 altta),-,21.72-26.46 (fiyat bandın içinde!),55.12,70.5,92.95,0.93,
2026-07-24 21:56,CEMAS,4.17,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 4.15 (%0.4 altta) | EMA5 Direnç: 4.32 (%3.7 üstte),2.56-3.01 (%27.8 altta),-,0.41,35.92,0.0,-0.84,
2026-07-24 21:56,CEMTS,9.09,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA200 Direnç: 9.27 (%1.9 üstte),-,-,-1.89,35.86,0.0,-0.92,
2026-07-24 21:56,CEMZY,14.02,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 13.64 (%2.7 altta),-,-,-,60.44,16.67,0.21,
2026-07-24 21:56,CEOEM,23.88,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 23.04 (%3.5 altta) | EMA21 Direnç: 25.44 (%6.5 üstte),-,24.82-29.40 (%3.9 üstte),3.66,45.79,21.01,0.09,
2026-07-24 21:56,CGCAM,42.66,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 42.39 (%0.6 altta) | EMA5 Direnç: 44.61 (%4.6 üstte),-,-,-,51.77,22.93,0.41,
2026-07-24 21:56,CIMSA,49.64,🟢 Yükseliş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 49.06 (%1.2 altta) | EMA21 Direnç: 50.06 (%0.8 üstte),-,-,46.79,49.32,15.89,-0.86,
2026-07-24 21:56,CLEBI,1498.0,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 1279.17 (%14.6 altta) | EMA5 Direnç: 1552.12 (%3.6 üstte),-,-,17.11,37.93,0.0,-0.93,
2026-07-24 21:56,CMBTN,1685.0,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1653.87 (%1.8 altta) | EMA21 Direnç: 1711.40 (%1.6 üstte),-,2500.00-3047.50 (%48.4 üstte),3.53,46.99,55.54,-0.31,
2026-07-24 21:56,CMENT,292.25,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 257.89 (%11.8 altta) | EMA5 Direnç: 297.30 (%1.7 üstte),-,-,13.32,42.02,47.19,-0.68,
2026-07-24 21:56,CONSE,2.65,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 2.64 (%0.3 altta) | EMA21 Direnç: 2.93 (%10.5 üstte),-,-,-41.73,40.76,8.32,-0.91,
2026-07-24 21:56,COSMO,126.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 124.52 (%1.2 altta) | EMA5 Direnç: 138.57 (%10.0 üstte),100.00-107.90 (%14.4 altta),-,1.19,32.06,2.63,-0.98,
2026-07-24 21:56,CRDFA,44.3,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 40.35 (%8.9 altta),0.63-0.71 (%98.4 altta),-,302.04,73.9,32.22,0.77,
2026-07-24 21:56,CRFSA,158.6,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 152.20 (%4.0 altta),77.20-83.70 (%47.2 altta),-,63.95,57.74,40.81,0.52,
2026-07-24 21:56,CUSAN,26.76,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 24.90 (%6.9 altta),-,-,28.38,54.95,31.99,-0.17,
2026-07-24 21:56,CVKMD,38.14,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 37.93 (%0.5 altta) | EMA5 Direnç: 39.26 (%2.9 üstte),8.73-11.01 (%71.1 altta),-,-,52.79,0.05,0.07,
