Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-15 18:57,COPA,48.01,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.65 (%0.7 altta) | EMA100 Direnç: 48.05 (%0.1 üstte),-,-,47.74,75.84,-0.13
2026-07-15 18:57,COPX,77.05,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 76.63 (%0.5 altta) | EMA21 Direnç: 78.25 (%1.6 üstte),-,91.20-93.89 (%18.4 üstte),46.62,75.76,0.03
2026-07-15 18:57,EEM,65.24,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 64.02 (%1.9 altta) | EMA5 Direnç: 65.66 (%0.6 üstte),52.58-53.31 (%18.3 altta),-,44.76,21.28,-0.73
2026-07-15 18:57,EWZ,35.88,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 35.74 (%0.4 altta) | EMA100 Direnç: 35.92 (%0.1 üstte),-,-,57.08,87.25,0.83
2026-07-15 18:57,GC=F,4055.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4063.90 (%0.2 üstte),-,-,41.6,69.86,0.12
2026-07-15 18:57,GLTR,181.23,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 182.35 (%0.6 üstte),-,-,39.14,68.76,0.12
2026-07-15 18:57,HG=F,6.37,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.28 (%1.4 altta),5.79-5.90 (%7.4 altta),-,57.01,99.95,0.78
2026-07-15 18:57,IBB,189.52,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 186.81 (%1.4 altta) | EMA5 Direnç: 190.80 (%0.7 üstte),163.90-167.80 (%11.5 altta),-,58.64,1.74,0.31
2026-07-15 18:57,ICLN,18.94,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.44 (%2.7 altta) | EMA5 Direnç: 19.06 (%0.6 üstte),17.38-18.05 (%4.7 altta),21.34-21.75 (%12.7 üstte),39.73,26.49,-0.8
2026-07-15 18:57,INDA,48.76,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 48.89 (%0.3 üstte),47.28-47.85 (%1.9 altta),54.75-55.02 (%12.3 üstte),47.87,7.97,-0.65
2026-07-15 18:57,IWM,295.64,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 295.31 (%0.1 altta),238.69-245.37 (%17.0 altta),-,53.18,12.26,-0.82
2026-07-15 18:57,MARS,26.41,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 27.29 (%3.3 üstte),-,-,33.28,7.7,-0.58
2026-07-15 18:57,NASA,24.67,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.53 (%3.5 üstte),-,-,32.5,3.79,-0.64
2026-07-15 18:57,PA=F,1298.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1275.40 (%1.8 altta) | EMA55 Direnç: 1334.49 (%2.8 üstte),-,1774.50-1842.00 (%36.7 üstte),53.44,94.3,0.82
2026-07-15 18:57,PHO,68.46,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 68.43 (%0.0 altta) | EMA5 Direnç: 68.71 (%0.4 üstte),-,72.60-73.56 (%6.0 üstte),52.22,25.15,-0.37
2026-07-15 18:57,PL=F,1646.3,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1626.89 (%1.2 altta) | EMA21 Direnç: 1657.33 (%0.7 üstte),-,-,45.81,94.15,0.43
2026-07-15 18:57,QQQ,714.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 703.80 (%1.5 altta) | EMA5 Direnç: 717.03 (%0.4 üstte),555.60-568.05 (%20.5 altta),-,48.75,25.5,-0.11
2026-07-15 18:57,SI=F,58.07,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 58.73 (%1.1 üstte),-,86.93-88.89 (%49.7 üstte),37.4,73.72,-0.13
2026-07-15 18:57,SOXX,547.18,🩸 SAT (Trend Kırıldı),⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 543.84 (%0.6 altta) | EMA5 Direnç: 561.81 (%2.7 üstte),307.26-327.63 (%40.1 altta),-,44.95,7.68,-0.76
2026-07-15 18:57,VNM,17.33,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA5 Direnç: 17.67 (%1.9 üstte),-,19.58-19.78 (%13.0 üstte),34.51,6.53,-0.82
2026-07-15 18:57,WQTM,32.45,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA100 Direnç: 33.03 (%1.8 üstte),23.18-24.30 (%25.1 altta),-,36.16,3.54,-0.86
2026-07-15 18:57,XBI,155.36,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 152.89 (%1.6 altta) | EMA5 Direnç: 157.08 (%1.1 üstte),-,-,58.49,0.23,0.19
2026-07-15 18:57,XLV,159.18,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 158.16 (%0.6 altta) | EMA5 Direnç: 160.05 (%0.6 üstte),145.31-147.27 (%7.5 altta),-,54.91,14.24,0.22
2026-07-15 18:57,XU100.IS,14080.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13798.01 (%2.0 altta) | EMA55 Direnç: 14132.50 (%0.4 üstte),10440.40-10607.40 (%24.7 altta),-,45.34,18.28,-0.25
2026-07-15 21:37,AIQ,61.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 58.82 (%3.9 altta) | EMA55 Direnç: 61.62 (%0.7 üstte),44.46-45.83 (%25.1 altta),-,44.19,6.16,-0.66
2026-07-15 21:37,ALUM.L,4.21,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚪ Karışık / Testere Piyasası,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 4.16 (%1.3 altta) | EMA5 Direnç: 4.22 (%0.3 üstte),3.64-3.71 (%12.0 altta),-,39.1,87.57,0.53
2026-07-15 21:37,BZ=F,84.74,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 81.78 (%3.5 altta) | EMA55 Direnç: 86.62 (%2.2 üstte),59.45-60.91 (%28.1 altta),106.87-112.69 (%26.1 üstte),55.68,100.0,0.8
2026-07-15 21:37,CCJ,90.68,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 92.45 (%2.0 üstte),-,-,33.36,10.32,-0.94
2026-07-15 21:37,CGW,65.39,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 64.77 (%0.9 altta) | EMA5 Direnç: 65.39 (%0.0 üstte),-,-,56.13,47.65,-0.17
2026-07-15 21:37,COPA,48.01,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.65 (%0.7 altta) | EMA100 Direnç: 48.05 (%0.1 üstte),-,-,47.74,75.84,-0.13
2026-07-15 21:37,COPX,77.69,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 76.84 (%1.1 altta) | EMA21 Direnç: 78.31 (%0.8 üstte),-,91.20-93.89 (%17.4 üstte),47.61,78.49,0.08
2026-07-15 21:37,EEM,65.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 64.03 (%2.4 altta) | EMA5 Direnç: 65.78 (%0.3 üstte),52.58-53.31 (%18.7 altta),-,45.85,24.52,-0.71
2026-07-15 21:37,EWZ,35.96,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 35.92 (%0.1 altta),-,-,57.78,88.51,0.83
2026-07-15 21:37,GC=F,4077.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 4071.10 (%0.1 altta) | EMA21 Direnç: 4137.36 (%1.5 üstte),-,-,43.15,74.22,0.18
2026-07-15 21:37,GLTR,182.38,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 182.73 (%0.2 üstte),-,-,40.24,71.55,0.17
2026-07-15 21:37,HG=F,6.39,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.29 (%1.5 altta),5.79-5.90 (%7.6 altta),-,57.63,99.95,0.78
2026-07-15 21:37,IBB,189.73,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 186.83 (%1.5 altta) | EMA5 Direnç: 190.87 (%0.6 üstte),163.90-167.80 (%11.6 altta),-,58.93,2.14,0.31
2026-07-15 21:37,ICLN,19.07,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.44 (%3.3 altta) | EMA5 Direnç: 19.10 (%0.2 üstte),17.38-18.05 (%5.3 altta),21.34-21.75 (%11.9 üstte),40.62,29.4,-0.78
2026-07-15 21:37,INDA,48.84,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 48.91 (%0.2 üstte),47.28-47.85 (%2.0 altta),54.75-55.02 (%12.1 üstte),48.65,10.06,-0.64
2026-07-15 21:37,IWM,295.74,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 295.34 (%0.1 altta),238.69-245.37 (%17.0 altta),-,53.33,12.63,-0.81
2026-07-15 21:37,MARS,26.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 27.32 (%3.1 üstte),-,-,33.48,8.17,-0.58
2026-07-15 21:37,NASA,24.8,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.57 (%3.1 üstte),-,-,32.81,4.04,-0.64
2026-07-15 21:37,PA=F,1315.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1281.07 (%2.6 altta) | EMA55 Direnç: 1335.09 (%1.5 üstte),-,1774.50-1842.00 (%34.9 üstte),55.44,94.33,0.82
2026-07-15 21:37,PHO,68.47,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 68.43 (%0.1 altta) | EMA5 Direnç: 68.72 (%0.4 üstte),-,72.60-73.56 (%6.0 üstte),52.29,25.34,-0.37
2026-07-15 21:37,PL=F,1682.7,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1660.64 (%1.3 altta) | EMA55 Direnç: 1781.20 (%5.9 üstte),-,-,49.82,94.15,0.5
2026-07-15 21:37,QQQ,717.66,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 703.91 (%1.9 altta) | EMA5 Direnç: 718.08 (%0.1 üstte),555.60-568.05 (%20.8 altta),-,49.92,29.32,-0.06
2026-07-15 21:37,SI=F,58.44,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 58.85 (%0.7 üstte),-,86.93-88.89 (%48.8 üstte),38.05,75.55,-0.1
2026-07-15 21:37,SOXX,553.11,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 544.05 (%1.6 altta) | EMA5 Direnç: 563.79 (%1.9 üstte),307.26-327.63 (%40.8 altta),-,45.86,8.84,-0.75
2026-07-15 21:37,VNM,17.34,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🚨Fiyat Bandın Altında!,EMA5 Direnç: 17.68 (%1.9 üstte),-,19.58-19.78 (%12.9 üstte),34.64,6.53,-0.82
2026-07-15 21:37,WQTM,32.74,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA100 Direnç: 33.04 (%0.9 üstte),23.18-24.30 (%25.8 altta),-,37.04,3.54,-0.86
2026-07-15 21:37,XBI,156.06,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 152.95 (%2.0 altta) | EMA5 Direnç: 157.31 (%0.8 üstte),-,-,59.49,1.8,0.22
2026-07-15 21:37,XLV,158.88,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 158.14 (%0.5 altta) | EMA5 Direnç: 159.96 (%0.7 üstte),145.31-147.27 (%7.3 altta),-,54.32,13.23,0.21
2026-07-15 21:37,XU100.IS,14080.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13798.01 (%2.0 altta) | EMA55 Direnç: 14132.50 (%0.4 üstte),10440.40-10607.40 (%24.7 altta),-,45.34,18.28,-0.25
2026-07-16 14:59,AIQ,61.12,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 58.82 (%3.8 altta) | EMA55 Direnç: 61.62 (%0.8 üstte),44.46-45.83 (%25.0 altta),-,44.04,6.16,-0.66
2026-07-16 14:59,ALUM.L,4.24,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 4.23 (%0.3 altta) | EMA21 Direnç: 4.30 (%1.2 üstte),3.64-3.71 (%12.6 altta),-,42.25,90.43,0.84
2026-07-16 14:59,BZ=F,84.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 82.74 (%2.1 altta) | EMA55 Direnç: 86.55 (%2.4 üstte),59.45-60.91 (%27.9 altta),106.87-112.69 (%26.5 üstte),55.09,98.99,0.9
2026-07-16 14:59,CCJ,90.98,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 92.55 (%1.7 üstte),-,-,33.69,11.08,-0.94
2026-07-16 14:59,CGW,65.34,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 64.77 (%0.9 altta) | EMA5 Direnç: 65.38 (%0.1 üstte),-,-,55.73,46.66,-0.18
2026-07-16 14:59,COPA,47.87,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.60 (%0.6 altta) | EMA100 Direnç: 48.05 (%0.4 üstte),-,-,47.38,74.81,-0.15
2026-07-16 14:59,COPX,77.26,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 76.70 (%0.7 altta) | EMA21 Direnç: 78.27 (%1.3 üstte),-,91.20-93.89 (%18.0 üstte),46.94,76.64,0.05
2026-07-16 14:59,EEM,65.57,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 64.03 (%2.4 altta) | EMA5 Direnç: 65.77 (%0.3 üstte),52.58-53.31 (%18.7 altta),-,45.75,24.25,-0.71
2026-07-16 14:59,EWZ,35.88,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 35.74 (%0.4 altta) | EMA100 Direnç: 35.92 (%0.1 üstte),-,-,57.03,87.17,0.83
2026-07-16 14:59,GC=F,4048.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4056.04 (%0.2 üstte),-,-,41.3,75.11,-0.1
2026-07-16 14:59,GLTR,181.87,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 182.56 (%0.4 üstte),-,-,39.74,70.28,0.15
2026-07-16 14:59,HG=F,6.39,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.30 (%1.3 altta),5.79-5.90 (%7.6 altta),-,57.4,95.24,0.78
2026-07-16 14:59,IBB,189.9,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 186.84 (%1.6 altta) | EMA5 Direnç: 190.93 (%0.5 üstte),163.90-167.80 (%11.6 altta),-,59.16,2.47,0.32
2026-07-16 14:59,ICLN,19.08,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.43 (%3.4 altta) | EMA5 Direnç: 19.11 (%0.1 üstte),17.38-18.05 (%5.4 altta),21.34-21.75 (%11.8 üstte),40.72,29.73,-0.78
2026-07-16 14:59,INDA,48.72,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 48.87 (%0.3 üstte),47.28-47.85 (%1.8 altta),54.75-55.02 (%12.4 üstte),47.41,6.71,-0.66
2026-07-16 14:59,IWM,295.77,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 295.35 (%0.1 altta),238.69-245.37 (%17.0 altta),-,53.37,12.74,-0.81
2026-07-16 14:59,MARS,26.26,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 27.24 (%3.7 üstte),-,-,32.92,6.91,-0.59
2026-07-16 14:59,NASA,24.72,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.55 (%3.4 üstte),-,-,32.62,3.79,-0.64
2026-07-16 14:59,PA=F,1291.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1277.37 (%1.1 altta) | EMA55 Direnç: 1332.42 (%3.2 üstte),-,1774.50-1842.00 (%37.4 üstte),52.44,94.28,0.79
2026-07-16 14:59,PHO,68.31,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 67.95 (%0.5 altta) | EMA21 Direnç: 68.33 (%0.0 üstte),-,72.60-73.56 (%6.3 üstte),51.14,22.63,-0.4
2026-07-16 14:59,PL=F,1668.1,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1657.09 (%0.7 altta) | EMA55 Direnç: 1775.39 (%6.4 üstte),-,-,48.59,100.0,0.52
2026-07-16 14:59,QQQ,717.74,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 703.91 (%1.9 altta) | EMA5 Direnç: 718.11 (%0.1 üstte),555.60-568.05 (%20.9 altta),-,49.95,29.41,-0.06
