Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI,EMA_200_Durumu,BB_Bant_Durum,EMA_Durumu,TV
2026-07-13 13:37,ICLN,19.25,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.42 (%4.3 altta) | EMA5 Direnç: 19.41 (%0.8 üstte),17.38-18.05 (%6.2 altta),21.34-21.75 (%10.9 üstte),40.1,15.26,-0.82,,,,
2026-07-13 13:37,INDA,49.3,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 49.20 (%0.2 altta) | EMA100 Direnç: 49.48 (%0.4 üstte),47.28-47.85 (%2.9 altta),54.75-55.02 (%11.1 üstte),52.79,19.78,-0.42,,,,
2026-07-13 13:37,IWM,295.99,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 294.90 (%0.4 altta) | EMA5 Direnç: 296.44 (%0.2 üstte),238.69-245.37 (%17.1 altta),-,53.81,22.4,-0.31,,,,
2026-07-13 13:37,MARS,27.92,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 28.90 (%3.5 üstte),-,-,36.53,34.29,-0.19,,,,
2026-07-13 13:37,NASA,26.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.99 (%3.1 üstte),-,-,35.95,28.74,-0.39,,,,
2026-07-13 13:37,PA=F,1270.0,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1259.71 (%0.8 altta) | EMA55 Direnç: 1338.17 (%5.4 üstte),-,1774.50-1842.00 (%39.7 üstte),49.64,95.02,0.73,,,,
2026-07-13 13:37,PHO,69.04,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 68.87 (%0.2 altta) | EMA200 Direnç: 69.75 (%1.0 üstte),-,72.60-73.56 (%5.2 üstte),56.61,30.86,0.56,,,,
2026-07-13 13:37,PL=F,1631.2,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1619.70 (%0.7 altta) | EMA21 Direnç: 1663.77 (%2.0 üstte),-,-,43.28,95.04,0.13,,,,
2026-07-13 13:37,QQQ,725.51,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 720.51 (%0.7 altta),555.60-568.05 (%21.7 altta),-,52.83,36.96,-0.06,,,,
2026-07-13 13:37,SI=F,58.78,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 59.58 (%1.4 üstte),-,86.93-88.89 (%47.9 üstte),37.23,87.49,0.07,,,,
2026-07-13 13:37,SOXX,581.34,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 577.80 (%0.6 altta) | EMA21 Direnç: 585.17 (%0.7 üstte),307.26-327.63 (%43.6 altta),-,50.21,18.22,-0.71,,,,
2026-07-13 13:37,VNM,17.98,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 18.13 (%0.8 üstte),-,19.58-19.78 (%8.9 üstte),43.01,17.18,-0.57,,,,
2026-07-13 13:37,WQTM,34.76,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 33.02 (%5.0 altta) | EMA55 Direnç: 34.95 (%0.5 üstte),23.18-24.30 (%30.1 altta),-,43.63,9.89,-0.81,,,,
2026-07-13 13:37,XBI,159.03,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 152.06 (%4.4 altta) | EMA5 Direnç: 161.10 (%1.3 üstte),-,-,65.51,60.05,0.91,,,,
2026-07-13 13:37,XLV,160.84,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 157.70 (%2.0 altta) | EMA5 Direnç: 161.69 (%0.5 üstte),145.31-147.27 (%8.4 altta),-,60.19,59.6,0.84,,,,
2026-07-13 13:37,XU100.IS,14065.81,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13791.57 (%1.9 altta) | EMA55 Direnç: 14133.50 (%0.5 üstte),10440.40-10607.40 (%24.6 altta),-,45.06,17.46,-0.15,,,,
2026-07-13 16:32,AIQ,61.86,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 61.64 (%0.3 altta) | EMA5 Direnç: 62.81 (%1.5 üstte),44.46-45.83 (%25.9 altta),-,45.51,26.84,-0.39,,,,
2026-07-13 16:32,ALUM.L,4.22,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 4.22 (%0.1 altta) | EMA21 Direnç: 4.31 (%2.3 üstte),3.64-3.71 (%12.1 altta),-,38.73,85.11,0.24,,,,
2026-07-13 16:32,BZ=F,78.36,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 76.45 (%2.4 altta) | EMA21 Direnç: 78.87 (%0.6 üstte),59.45-60.91 (%22.3 altta),106.87-112.69 (%36.4 üstte),45.03,89.37,0.37,,,,
2026-07-13 16:32,CCJ,94.05,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 95.51 (%1.6 üstte),-,-,35.58,10.98,-0.94,,,,
2026-07-13 16:32,CGW,65.6,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 65.20 (%0.6 altta),-,-,58.75,33.9,0.51,,,,
2026-07-13 16:32,COPA,47.66,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.26 (%0.8 altta) | EMA100 Direnç: 48.08 (%0.9 üstte),-,-,45.62,29.83,-0.57,,,,
2026-07-13 16:32,COPX,75.98,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 75.81 (%0.2 altta) | EMA21 Direnç: 78.48 (%3.3 üstte),-,-,43.55,59.12,-0.4,,,,
2026-07-13 16:32,EEM,65.17,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 63.97 (%1.8 altta) | EMA55 Direnç: 66.02 (%1.3 üstte),52.58-53.31 (%18.2 altta),-,43.66,16.72,-0.59,,,,
2026-07-13 16:32,EWZ,35.85,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Üzerinde!,EMA55 Destek: 35.74 (%0.3 altta) | EMA100 Direnç: 35.93 (%0.2 üstte),-,-,58.25,98.68,0.8,,,,
2026-07-13 16:32,GC=F,4069.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4095.79 (%0.6 üstte),-,-,40.56,87.23,0.43,,,,
2026-07-13 16:32,GLTR,184.81,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 184.73 (%0.0 altta) | EMA21 Direnç: 189.39 (%2.5 üstte),-,-,40.97,79.15,0.02,,,,
2026-07-13 16:32,HG=F,6.33,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 6.23 (%1.6 altta),5.79-5.90 (%6.8 altta),-,54.88,96.34,0.67,,,,
2026-07-13 16:32,IBB,189.49,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 186.32 (%1.7 altta) | EMA5 Direnç: 192.81 (%1.8 üstte),-,-,58.98,31.01,0.77,,,,
2026-07-13 16:32,ICLN,19.0,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.43 (%3.0 altta) | EMA5 Direnç: 19.27 (%1.4 üstte),17.38-18.05 (%5.0 altta),21.34-21.75 (%12.3 üstte),38.4,17.91,-0.83,,,,
2026-07-13 16:32,INDA,49.15,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 49.09 (%0.1 altta) | EMA5 Direnç: 49.18 (%0.1 üstte),47.28-47.85 (%2.6 altta),54.75-55.02 (%11.4 üstte),51.25,31.77,-0.31,,,,
2026-07-13 16:32,IWM,295.36,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 294.94 (%0.1 altta) | EMA5 Direnç: 296.08 (%0.2 üstte),238.69-245.37 (%16.9 altta),-,52.77,28.1,-0.39,,,,
2026-07-13 16:32,MARS,27.92,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 28.90 (%3.5 üstte),-,-,36.53,34.29,-0.19,,,,
2026-07-13 16:32,NASA,25.75,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.58 (%3.2 üstte),-,-,34.82,23.68,-0.4,,,,
2026-07-13 16:32,PA=F,1268.5,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1259.57 (%0.7 altta) | EMA55 Direnç: 1338.12 (%5.5 üstte),-,1774.50-1842.00 (%39.9 üstte),49.43,95.02,0.73,,,,
2026-07-13 16:32,PHO,69.1,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 68.95 (%0.2 altta) | EMA200 Direnç: 69.75 (%0.9 üstte),-,72.60-73.56 (%5.1 üstte),56.95,43.65,0.42,,,,
2026-07-13 16:32,PL=F,1632.6,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1620.17 (%0.8 altta) | EMA21 Direnç: 1663.89 (%1.9 üstte),-,-,43.45,95.04,0.14,,,,
2026-07-13 16:32,QQQ,717.95,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 703.02 (%2.1 altta) | EMA5 Direnç: 719.66 (%0.2 üstte),555.60-568.05 (%20.9 altta),-,49.91,44.53,0.21,,,,
2026-07-13 16:32,SI=F,58.79,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 59.59 (%1.4 üstte),-,86.93-88.89 (%47.9 üstte),37.26,87.56,0.07,,,,
2026-07-13 16:32,SOXX,562.63,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 543.14 (%3.5 altta) | EMA5 Direnç: 572.74 (%1.8 üstte),307.26-327.63 (%41.8 altta),-,47.08,19.54,-0.67,,,,
2026-07-13 16:32,VNM,17.67,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA5 Direnç: 17.98 (%1.7 üstte),-,19.58-19.78 (%10.8 üstte),37.86,1.12,-0.6,,,,
2026-07-13 16:32,WQTM,34.19,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 33.05 (%3.3 altta) | EMA5 Direnç: 34.86 (%2.0 üstte),23.18-24.30 (%28.9 altta),-,41.43,9.64,-0.82,,,,
2026-07-13 16:32,XBI,155.39,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 152.36 (%1.9 altta) | EMA5 Direnç: 159.20 (%2.5 üstte),-,-,58.61,30.82,0.74,,,,
2026-07-13 16:32,XLV,160.61,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 157.97 (%1.6 altta) | EMA5 Direnç: 161.33 (%0.4 üstte),145.31-147.27 (%8.3 altta),-,59.55,44.97,0.74,,,,
2026-07-13 16:32,XU100.IS,14041.9,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13791.10 (%1.8 altta) | EMA55 Direnç: 14132.65 (%0.6 üstte),10440.40-10607.40 (%24.5 altta),-,44.56,17.46,-0.16,,,,
2026-07-13 19:45,AIQ,61.59,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 58.71 (%4.7 altta) | EMA55 Direnç: 61.63 (%0.1 üstte),44.46-45.83 (%25.6 altta),-,44.87,24.87,-0.41,,,,
2026-07-13 19:45,ALUM.L,4.24,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 4.22 (%0.4 altta) | EMA21 Direnç: 4.32 (%1.8 üstte),3.64-3.71 (%12.5 altta),-,40.65,88.59,0.28,,,,
2026-07-13 19:45,BZ=F,80.06,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Destek: 79.72 (%0.4 altta) | EMA55 Direnç: 86.65 (%8.2 üstte),59.45-60.91 (%23.9 altta),106.87-112.69 (%33.5 üstte),48.28,89.37,0.41,,,,
2026-07-13 19:45,CCJ,91.23,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 94.57 (%3.7 üstte),-,-,32.43,10.56,-0.95,,,,
2026-07-13 19:45,CGW,65.22,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 65.21 (%0.0 altta),-,-,55.76,42.87,0.37,,,,
2026-07-13 19:45,COPA,47.66,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 47.40 (%0.6 altta) | EMA100 Direnç: 48.07 (%0.9 üstte),-,-,45.62,58.75,-0.36,,,,
2026-07-13 19:45,COPX,74.91,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 73.14 (%2.4 altta) | EMA5 Direnç: 75.45 (%0.7 üstte),-,-,41.92,52.16,-0.47,,,,
2026-07-13 19:45,EEM,64.68,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 63.96 (%1.1 altta) | EMA55 Direnç: 66.00 (%2.1 üstte),52.58-53.31 (%17.6 altta),-,42.31,16.72,-0.61,,,,
2026-07-13 19:45,EWZ,35.56,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 35.25 (%0.9 altta) | EMA55 Direnç: 35.72 (%0.5 üstte),-,-,55.25,94.21,0.79,,,,
2026-07-13 19:45,GC=F,3999.9,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4072.56 (%1.8 üstte),-,-,36.94,79.21,0.24,,,,
2026-07-13 19:45,GLTR,179.51,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 182.99 (%1.9 üstte),-,-,36.11,75.91,0.23,,,,
2026-07-13 19:45,HG=F,6.28,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 6.21 (%1.0 altta),5.79-5.90 (%6.0 altta),-,52.84,96.34,0.65,,,,
2026-07-13 19:45,IBB,189.19,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 186.29 (%1.5 altta) | EMA5 Direnç: 192.71 (%1.9 üstte),163.90-167.80 (%11.3 altta),-,58.44,31.01,0.77,,,,
2026-07-13 19:45,ICLN,18.74,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 18.43 (%1.7 altta) | EMA5 Direnç: 19.19 (%2.4 üstte),17.38-18.05 (%3.7 altta),21.34-21.75 (%13.9 üstte),36.78,13.77,-0.84,,,,
2026-07-13 19:45,INDA,48.87,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🩸 ASIL SİNYAL: GÜÇLÜ SAT (EMA Çöktü + SSL Onay),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Direnç: 48.98 (%0.2 üstte),47.28-47.85 (%2.1 altta),54.75-55.02 (%12.0 üstte),48.69,24.82,-0.39,,,,
2026-07-13 19:45,IWM,293.77,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 287.09 (%2.3 altta) | EMA21 Direnç: 294.79 (%0.3 üstte),238.69-245.37 (%16.5 altta),-,50.33,22.4,-0.45,,,,
2026-07-13 19:45,MARS,26.84,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 28.21 (%5.1 üstte),-,-,33.92,23.99,-0.3,,,,
2026-07-13 19:45,NASA,25.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.38 (%4.8 üstte),-,-,33.4,20.3,-0.43,,,,
2026-07-13 19:45,PA=F,1250.5,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 1249.08 (%0.1 altta) | EMA21 Direnç: 1257.93 (%0.6 üstte),-,1774.50-1842.00 (%41.9 üstte),47.03,91.14,0.69,,,,
2026-07-13 19:45,PHO,68.78,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 68.42 (%0.5 altta) | EMA5 Direnç: 68.84 (%0.1 üstte),-,72.60-73.56 (%5.6 üstte),54.7,38.61,0.38,,,,
2026-07-13 19:45,PL=F,1611.6,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1613.17 (%0.1 üstte),-,-,41.11,91.11,0.06,,,,
2026-07-13 19:45,QQQ,713.82,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 702.87 (%1.5 altta) | EMA5 Direnç: 718.28 (%0.6 üstte),555.60-568.05 (%20.4 altta),-,48.44,39.72,0.15,,,,
2026-07-13 19:45,SI=F,57.82,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 59.26 (%2.5 üstte),-,86.93-88.89 (%50.3 üstte),35.65,83.35,-0.02,,,,
2026-07-13 19:45,SOXX,554.56,🟢 Yükseliş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 542.85 (%2.1 altta) | EMA5 Direnç: 570.05 (%2.8 üstte),307.26-327.63 (%40.9 altta),-,45.85,16.64,-0.68,,,,
2026-07-13 19:45,VNM,17.56,🩸 SAT (Trend Kırıldı),🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA5 Direnç: 17.94 (%2.2 üstte),-,19.58-19.78 (%11.5 üstte),36.16,1.12,-0.6,,,,
2026-07-13 19:45,WQTM,33.6,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA100 Destek: 33.03 (%1.7 altta) | EMA5 Direnç: 34.67 (%3.2 üstte),23.18-24.30 (%27.7 altta),-,39.37,9.64,-0.82,,,,
2026-07-13 19:45,XBI,155.12,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 152.34 (%1.8 altta) | EMA5 Direnç: 159.11 (%2.6 üstte),-,-,58.16,30.82,0.73,,,,
